ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Navajo-69_he-1-1,Navajo-69_he-1,b.i,838,false,expert,Kessler2001,,,
Turkish-69_he-1-1,Turkish-69_he-1,o.n,836,false,expert,Kessler2001,,,
Albanian-70_head-1-1,Albanian-70_head-1,k.o.k,762,false,expert,Kessler2001,,,
English-70_head-1-1,English-70_head-1,h.ɛ.d,760,false,expert,Kessler2001,,,
French-70_head-1-1,French-70_head-1,t.ɛ.t,759,false,expert,Kessler2001,,,
German-70_head-1-1,German-70_head-1,k.o.p͡f,758,false,expert,Kessler2001,,,
Hawaiian-70_head-1-1,Hawaiian-70_head-1,p.o.ʔ.o,764,false,expert,Kessler2001,,,
Latin-70_head-1-1,Latin-70_head-1,k.a.p.u.t,760,false,expert,Kessler2001,,,
Navajo-70_head-1-1,Navajo-70_head-1,ʦ.iː.ʔ,763,false,expert,Kessler2001,,,
Turkish-70_head-1-1,Turkish-70_head-1,b.a.ʃ,761,false,expert,Kessler2001,,,
Albanian-71_hear-1-1,Albanian-71_hear-1,d.ə.ɟ.o,789,false,expert,Kessler2001,,,
English-71_hear-1-1,English-71_hear-1,h.ɪ.r,786,false,expert,Kessler2001,,,
French-71_hear-1-1,French-71_hear-1,ɑ̃.t.ɑ̃.d,787,false,expert,Kessler2001,,,
German-71_hear-1-1,German-71_hear-1,h.øː.r,786,false,expert,Kessler2001,,,
Hawaiian-71_hear-1-1,Hawaiian-71_hear-1,l.o.h.e,792,false,expert,Kessler2001,,,
Latin-71_hear-1-1,Latin-71_hear-1,au.d.iː,791,false,expert,Kessler2001,,,
Navajo-71_hear-1-1,Navajo-71_hear-1,d.iː.ʦˀ.a.ʔ,790,false,expert,Kessler2001,,,
Turkish-71_hear-1-1,Turkish-71_hear-1,i.ʃ.i.t,788,false,expert,Kessler2001,,,
Albanian-72_heart-1-1,Albanian-72_heart-1,z.e.m.ə.r,922,false,expert,Kessler2001,,,
English-72_heart-1-1,English-72_heart-1,h.ɑ.r.t,920,false,expert,Kessler2001,,,
French-72_heart-1-1,French-72_heart-1,k.œ.r,920,false,expert,Kessler2001,,,
German-72_heart-1-1,German-72_heart-1,h.e.r.ʦ.ə.n,920,false,expert,Kessler2001,,,
Hawaiian-72_heart-1-1,Hawaiian-72_heart-1,p.u.ʔ.u.w.a.i,924,false,expert,Kessler2001,,,
Latin-72_heart-1-1,Latin-72_heart-1,k.o.r.d,920,false,expert,Kessler2001,,,
Navajo-72_heart-1-1,Navajo-72_heart-1,ʤ.e.i.d.i.ʃ.ʤ.oː.l,923,false,expert,Kessler2001,,,
Turkish-72_heart-1-1,Turkish-72_heart-1,j.y.r.e.k,921,false,expert,Kessler2001,,,
Albanian-73_heavy-1-1,Albanian-73_heavy-1,r.ə.n.d,331,false,expert,Kessler2001,,,
English-73_heavy-1-1,English-73_heavy-1,h.ɛ.v.i,329,false,expert,Kessler2001,,,
French-73_heavy-1-1,French-73_heavy-1,l.u.r.d,328,false,expert,Kessler2001,,,
German-73_heavy-1-1,German-73_heavy-1,ʃ.v.eː.r,327,false,expert,Kessler2001,,,
Hawaiian-73_heavy-1-1,Hawaiian-73_heavy-1,k.a.u.m.a.h.a,334,false,expert,Kessler2001,,,
Latin-73_heavy-1-1,Latin-73_heavy-1,g.r.a.w.i,333,false,expert,Kessler2001,,,
Navajo-73_heavy-1-1,Navajo-73_heavy-1,n.d.aː.z,332,false,expert,Kessler2001,,,
Turkish-73_heavy-1-1,Turkish-73_heavy-1,a.ɣ.ɯ.r,330,false,expert,Kessler2001,,,
Albanian-74_here-1-1,Albanian-74_here-1,k.ə.t.u,523,false,expert,Kessler2001,,,
English-74_here-1-1,English-74_here-1,h.ɪ.r,520,false,expert,Kessler2001,,,
French-74_here-1-1,French-74_here-1,i.s.i,521,false,expert,Kessler2001,,,
German-74_here-1-1,German-74_here-1,h.iː.r,520,false,expert,Kessler2001,,,
Hawaiian-74_here-1-1,Hawaiian-74_here-1,n.e.i,526,false,expert,Kessler2001,,,
Latin-74_here-1-1,Latin-74_here-1,h.iː.k,525,false,expert,Kessler2001,,,
Navajo-74_here-1-1,Navajo-74_here-1,kw.e.ʔ.e,524,false,expert,Kessler2001,,,
Turkish-74_here-1-1,Turkish-74_here-1,b.u.r.a,522,false,expert,Kessler2001,,,
Albanian-75_hit-1-1,Albanian-75_hit-1,c.ə.ł.o,177,false,expert,Kessler2001,,,
English-75_hit-1-1,English-75_hit-1,h.ɪ.t,175,false,expert,Kessler2001,,,
French-75_hit-1-1,French-75_hit-1,f.r.a.p.e,174,false,expert,Kessler2001,,,
German-75_hit-1-1,German-75_hit-1,ʃ.l.aː.g,173,false,expert,Kessler2001,,,
Hawaiian-75_hit-1-1,Hawaiian-75_hit-1,k.u.ʔ.i,180,false,expert,Kessler2001,,,
Latin-75_hit-1-1,Latin-75_hit-1,f.e.r.iː,179,false,expert,Kessler2001,,,
Navajo-75_hit-1-1,Navajo-75_hit-1,ń.d.iː.ɬ.ʦˀ.i.n,178,false,expert,Kessler2001,,,
Turkish-75_hit-1-1,Turkish-75_hit-1,v.u.r,176,false,expert,Kessler2001,,,
Albanian-76_hold-1-1,Albanian-76_hold-1,m.b.a,811,false,expert,Kessler2001,,,
English-76_hold-1-1,English-76_hold-1,h.o.l.d,808,false,expert,Kessler2001,,,
French-76_hold-1-1,French-76_hold-1,t.ə.n,809,false,expert,Kessler2001,,,
German-76_hold-1-1,German-76_hold-1,h.a.l.t,808,false,expert,Kessler2001,,,
Hawaiian-76_hold-1-1,Hawaiian-76_hold-1,p.a.ʔ.a,813,false,expert,Kessler2001,,,
Latin-76_hold-1-1,Latin-76_hold-1,t.e.n.eː,809,false,expert,Kessler2001,,,
Navajo-76_hold-1-1,Navajo-76_hold-1,j.o.t.ã.ʔ,812,false,expert,Kessler2001,,,
Turkish-76_hold-1-1,Turkish-76_hold-1,t.u.t,810,false,expert,Kessler2001,,,
Albanian-77_horn-1-1,Albanian-77_horn-1,b.r.i.r,1085,false,expert,Kessler2001,,,
English-77_horn-1-1,English-77_horn-1,h.ɔ.r.n,1083,false,expert,Kessler2001,,,
French-77_horn-1-1,French-77_horn-1,k.ɔ.r.n,1083,false,expert,Kessler2001,,,
German-77_horn-1-1,German-77_horn-1,h.o.r.n,1083,false,expert,Kessler2001,,,
Hawaiian-77_horn-1-1,Hawaiian-77_horn-1,k.i.w.i,1087,false,expert,Kessler2001,,,
Latin-77_horn-1-1,Latin-77_horn-1,k.o.r.n.uː,1083,false,expert,Kessler2001,,,
Navajo-77_horn-1-1,Navajo-77_horn-1,d.eː.ʔ,1086,false,expert,Kessler2001,,,
Turkish-77_horn-1-1,Turkish-77_horn-1,b.o.j.n.u.z,1084,false,expert,Kessler2001,,,
Albanian-78_hot-1-1,Albanian-78_hot-1,n.ʣ.e.h.t,999,false,expert,Kessler2001,,,
English-78_hot-1-1,English-78_hot-1,h.ɑ.t,996,false,expert,Kessler2001,,,
French-78_hot-1-1,French-78_hot-1,ʃ.o.d,997,false,expert,Kessler2001,,,
German-78_hot-1-1,German-78_hot-1,h.ai.s,996,false,expert,Kessler2001,,,
Hawaiian-78_hot-1-1,Hawaiian-78_hot-1,w.e.l.a,1001,false,expert,Kessler2001,,,
Latin-78_hot-1-1,Latin-78_hot-1,k.a.l.i.d.o,997,false,expert,Kessler2001,,,
Navajo-78_hot-1-1,Navajo-78_hot-1,s.i.d.o,1000,false,expert,Kessler2001,,,
Turkish-78_hot-1-1,Turkish-78_hot-1,s.ɯ.j.a.k,998,false,expert,Kessler2001,,,
Albanian-79_human-1-1,Albanian-79_human-1,ɲ.e.r.i,49,false,expert,Kessler2001,,,
English-79_human-1-1,English-79_human-1,h.j.u.m.ə.n,47,false,expert,Kessler2001,,,
French-79_human-1-1,French-79_human-1,y.m.ɛ.n,47,false,expert,Kessler2001,,,
German-79_human-1-1,German-79_human-1,m.e.n.ʃ.ə.n,46,false,expert,Kessler2001,,,
Hawaiian-79_human-1-1,Hawaiian-79_human-1,k.a.n.a.k.a,51,false,expert,Kessler2001,,,
Latin-79_human-1-1,Latin-79_human-1,h.o.m.i.n,47,false,expert,Kessler2001,,,
Navajo-79_human-1-1,Navajo-79_human-1,d.i.n.e,50,false,expert,Kessler2001,,,
Turkish-79_human-1-1,Turkish-79_human-1,a.d.a.m,48,false,expert,Kessler2001,,,
Albanian-80_hunt-1-1,Albanian-80_hunt-1,ɟ.u.a,267,false,expert,Kessler2001,,,
English-80_hunt-1-1,English-80_hunt-1,h.ə.n.t,265,false,expert,Kessler2001,,,
French-80_hunt-1-1,French-80_hunt-1,ʃ.a.s.e,264,false,expert,Kessler2001,,,
German-80_hunt-1-1,German-80_hunt-1,j.aː.g,263,false,expert,Kessler2001,,,
Hawaiian-80_hunt-1-1,Hawaiian-80_hunt-1,h.a.h.a.i,270,false,expert,Kessler2001,,,
Latin-80_hunt-1-1,Latin-80_hunt-1,w.eː.n.aː,269,false,expert,Kessler2001,,,
Navajo-80_hunt-1-1,Navajo-80_hunt-1,h.aː.l.ʒ.eː.h,268,false,expert,Kessler2001,,,
Turkish-80_hunt-1-1,Turkish-80_hunt-1,a.v.l.a,266,false,expert,Kessler2001,,,
Albanian-81_husband-1-1,Albanian-81_husband-1,b.u.rː,324,false,expert,Kessler2001,,,
English-81_husband-1-1,English-81_husband-1,h.ə.z.b.ə.n.d,322,false,expert,Kessler2001,,,
French-81_husband-1-1,French-81_husband-1,m.a.r.i,321,false,expert,Kessler2001,,,
German-81_husband-1-1,German-81_husband-1,g.a.t.ə,320,false,expert,Kessler2001,,,
Hawaiian-81_husband-1-1,Hawaiian-81_husband-1,k.aː.n.e,326,false,expert,Kessler2001,,,
Latin-81_husband-1-1,Latin-81_husband-1,m.a.r.iː.t.o,321,false,expert,Kessler2001,,,
Navajo-81_husband-1-1,Navajo-81_husband-1,h.a.s.t.iː.n,325,false,expert,Kessler2001,,,
Turkish-81_husband-1-1,Turkish-81_husband-1,k.o.ʤ.a,323,false,expert,Kessler2001,,,
Albanian-82_i-1-1,Albanian-82_i-1,u.n.ə,1068,false,expert,Kessler2001,,,
English-82_i-1-1,English-82_i-1,ai,1066,false,expert,Kessler2001,,,
French-82_i-1-1,French-82_i-1,ʒ.ə,1066,false,expert,Kessler2001,,,
German-82_i-1-1,German-82_i-1,i.x,1066,false,expert,Kessler2001,,,
Hawaiian-82_i-1-1,Hawaiian-82_i-1,a.u,1070,false,expert,Kessler2001,,,
Latin-82_i-1-1,Latin-82_i-1,e.g.o,1066,false,expert,Kessler2001,,,
Navajo-82_i-1-1,Navajo-82_i-1,ʃ.i,1069,false,expert,Kessler2001,,,
Turkish-82_i-1-1,Turkish-82_i-1,b.e.n,1067,false,expert,Kessler2001,,,
Albanian-83_ice-1-1,Albanian-83_ice-1,a.k.u.ł,451,false,expert,Kessler2001,,,
English-83_ice-1-1,English-83_ice-1,ai.s,448,false,expert,Kessler2001,,,
French-83_ice-1-1,French-83_ice-1,g.l.a.s,449,false,expert,Kessler2001,,,
German-83_ice-1-1,German-83_ice-1,ai.s,448,false,expert,Kessler2001,,,
Hawaiian-83_ice-1-1,Hawaiian-83_ice-1,h.a.u,453,false,expert,Kessler2001,,,
Latin-83_ice-1-1,Latin-83_ice-1,g.l.a.k.i.eː,449,false,expert,Kessler2001,,,
Navajo-83_ice-1-1,Navajo-83_ice-1,t.i.n,452,false,expert,Kessler2001,,,
Turkish-83_ice-1-1,Turkish-83_ice-1,b.u.z,450,false,expert,Kessler2001,,,
Albanian-84_if-1-1,Albanian-84_if-1,c.o.f.t,972,false,expert,Kessler2001,,,
English-84_if-1-1,English-84_if-1,ɪ.f,970,false,expert,Kessler2001,,,
French-84_if-1-1,French-84_if-1,s.i,969,false,expert,Kessler2001,,,
German-84_if-1-1,German-84_if-1,v.e.n,968,false,expert,Kessler2001,,,
Hawaiian-84_if-1-1,Hawaiian-84_if-1,i.n.aː,974,false,expert,Kessler2001,,,
Latin-84_if-1-1,Latin-84_if-1,s.iː,969,false,expert,Kessler2001,,,
Navajo-84_if-1-1,Navajo-84_if-1,d.ãː,973,false,expert,Kessler2001,,,
Turkish-84_if-1-1,Turkish-84_if-1,e.ɣ.e.r,971,false,expert,Kessler2001,,,
Albanian-85_in-1-1,Albanian-85_in-1,n.ə,957,false,expert,Kessler2001,,,
English-85_in-1-1,English-85_in-1,ɪ.n,957,false,expert,Kessler2001,,,
French-85_in-1-1,French-85_in-1,d.ɑ̃,957,false,expert,Kessler2001,,,
German-85_in-1-1,German-85_in-1,i.n,957,false,expert,Kessler2001,,,
Hawaiian-85_in-1-1,Hawaiian-85_in-1,l.o.k.o,960,false,expert,Kessler2001,,,
Latin-85_in-1-1,Latin-85_in-1,i.n,957,false,expert,Kessler2001,,,
Navajo-85_in-1-1,Navajo-85_in-1,iː.ʔ,959,false,expert,Kessler2001,,,
Turkish-85_in-1-1,Turkish-85_in-1,i.ʧ.i.n,958,false,expert,Kessler2001,,,
Albanian-86_kill-1-1,Albanian-86_kill-1,v.r,42,false,expert,Kessler2001,,,
English-86_kill-1-1,English-86_kill-1,k.ɪ.l,40,false,expert,Kessler2001,,,
French-86_kill-1-1,French-86_kill-1,t.y.e,39,false,expert,Kessler2001,,,
German-86_kill-1-1,German-86_kill-1,t.øː.t,38,false,expert,Kessler2001,,,
Hawaiian-86_kill-1-1,Hawaiian-86_kill-1,p.e.p.e.h.i.aː.m.a.k.e,45,false,expert,Kessler2001,,,
Latin-86_kill-1-1,Latin-86_kill-1,i.n.t.e.r.f.i.k.e,44,false,expert,Kessler2001,,,
Navajo-86_kill-1-1,Navajo-86_kill-1,ʔ.iː.ɣ.e,43,false,expert,Kessler2001,,,
Turkish-86_kill-1-1,Turkish-86_kill-1,ø.l.d.y.r,41,false,expert,Kessler2001,,,
Albanian-87_knee-1-1,Albanian-87_knee-1,ɟ.u.r,1127,false,expert,Kessler2001,,,
English-87_knee-1-1,English-87_knee-1,n.i,1125,false,expert,Kessler2001,,,
French-87_knee-1-1,French-87_knee-1,ʒ.ə.n.u,1125,false,expert,Kessler2001,,,
German-87_knee-1-1,German-87_knee-1,k.n.iː,1125,false,expert,Kessler2001,,,
Hawaiian-87_knee-1-1,Hawaiian-87_knee-1,k.u.l.i,1129,false,expert,Kessler2001,,,
Latin-87_knee-1-1,Latin-87_knee-1,g.e.n.uː,1125,false,expert,Kessler2001,,,
Navajo-87_knee-1-1,Navajo-87_knee-1,g.o.d,1128,false,expert,Kessler2001,,,
Turkish-87_knee-1-1,Turkish-87_knee-1,d.i.z,1126,false,expert,Kessler2001,,,
Albanian-88_knife-1-1,Albanian-88_knife-1,θ.i.k,489,false,expert,Kessler2001,,,
English-88_knife-1-1,English-88_knife-1,n.ai.f,487,false,expert,Kessler2001,,,
French-88_knife-1-1,French-88_knife-1,k.u.t.o,486,false,expert,Kessler2001,,,
German-88_knife-1-1,German-88_knife-1,m.e.s.ə.r,485,false,expert,Kessler2001,,,
Hawaiian-88_knife-1-1,Hawaiian-88_knife-1,p.a.h.i,491,false,expert,Kessler2001,,,
Latin-88_knife-1-1,Latin-88_knife-1,k.u.l.t.r.o,486,false,expert,Kessler2001,,,
Navajo-88_knife-1-1,Navajo-88_knife-1,b.eː.ʃ,490,false,expert,Kessler2001,,,
Turkish-88_knife-1-1,Turkish-88_knife-1,b.ɯ.ʧ.a.k,488,false,expert,Kessler2001,,,
Albanian-89_know-1-1,Albanian-89_know-1,d.i,1242,false,expert,Kessler2001,,,
English-89_know-1-1,English-89_know-1,n.o,1240,false,expert,Kessler2001,,,
French-89_know-1-1,French-89_know-1,s.a,1239,false,expert,Kessler2001,,,
German-89_know-1-1,German-89_know-1,v.i.s,1238,false,expert,Kessler2001,,,
Hawaiian-89_know-1-1,Hawaiian-89_know-1,ʔ.i.k.e,1245,false,expert,Kessler2001,,,
Latin-89_know-1-1,Latin-89_know-1,s.k.iː,1244,false,expert,Kessler2001,,,
Navajo-89_know-1-1,Navajo-89_know-1,b.eː.h.o.z.i.n,1243,false,expert,Kessler2001,,,
Turkish-89_know-1-1,Turkish-89_know-1,b.i.l,1241,false,expert,Kessler2001,,,
Albanian-90_lake-1-1,Albanian-90_lake-1,l.i.c.e.n,113,false,expert,Kessler2001,,,
English-90_lake-1-1,English-90_lake-1,l.e.k,111,false,expert,Kessler2001,,,
French-90_lake-1-1,French-90_lake-1,l.a.k,111,false,expert,Kessler2001,,,
German-90_lake-1-1,German-90_lake-1,z.eː,110,false,expert,Kessler2001,,,
Hawaiian-90_lake-1-1,Hawaiian-90_lake-1,l.o.k.o,115,false,expert,Kessler2001,,,
Latin-90_lake-1-1,Latin-90_lake-1,l.a.k.u,111,false,expert,Kessler2001,,,
Navajo-90_lake-1-1,Navajo-90_lake-1,t.oː.h,114,false,expert,Kessler2001,,,
Turkish-90_lake-1-1,Turkish-90_lake-1,g.ø.l,112,false,expert,Kessler2001,,,
Albanian-91_laugh-1-1,Albanian-91_laugh-1,c.e.ʃ,679,false,expert,Kessler2001,,,
English-91_laugh-1-1,English-91_laugh-1,l.a.f,676,false,expert,Kessler2001,,,
French-91_laugh-1-1,French-91_laugh-1,r.i,677,false,expert,Kessler2001,,,
German-91_laugh-1-1,German-91_laugh-1,l.a.x,676,false,expert,Kessler2001,,,
Hawaiian-91_laugh-1-1,Hawaiian-91_laugh-1,ʔ.a.k.a,681,false,expert,Kessler2001,,,
Latin-91_laugh-1-1,Latin-91_laugh-1,r.iː.d.eː,677,false,expert,Kessler2001,,,
Navajo-91_laugh-1-1,Navajo-91_laugh-1,j.i.dˡ.o.h,680,false,expert,Kessler2001,,,
Turkish-91_laugh-1-1,Turkish-91_laugh-1,g.y.l,678,false,expert,Kessler2001,,,
Albanian-92_leaf-1-1,Albanian-92_leaf-1,ɟ.e.θ,430,false,expert,Kessler2001,,,
English-92_leaf-1-1,English-92_leaf-1,l.i.f,428,false,expert,Kessler2001,,,
French-92_leaf-1-1,French-92_leaf-1,f.œ.j,427,false,expert,Kessler2001,,,
German-92_leaf-1-1,German-92_leaf-1,b.l.a.t,426,false,expert,Kessler2001,,,
Hawaiian-92_leaf-1-1,Hawaiian-92_leaf-1,l.a.u,432,false,expert,Kessler2001,,,
Latin-92_leaf-1-1,Latin-92_leaf-1,f.o.l.i.o,427,false,expert,Kessler2001,,,
Navajo-92_leaf-1-1,Navajo-92_leaf-1,tˀ.ãː.ʔ,431,false,expert,Kessler2001,,,
Turkish-92_leaf-1-1,Turkish-92_leaf-1,j.a.p.r.a.k,429,false,expert,Kessler2001,,,
Albanian-93_left-1-1,Albanian-93_left-1,m.a.j.t,1218,false,expert,Kessler2001,,,
English-93_left-1-1,English-93_left-1,l.ɛ.f.t,1216,false,expert,Kessler2001,,,
French-93_left-1-1,French-93_left-1,g.o.ʃ,1215,false,expert,Kessler2001,,,
German-93_left-1-1,German-93_left-1,l.i.ŋ.k,1214,false,expert,Kessler2001,,,
Hawaiian-93_left-1-1,Hawaiian-93_left-1,h.e.m.a,1221,false,expert,Kessler2001,,,
Latin-93_left-1-1,Latin-93_left-1,s.i.n.i.s.t.r.o,1220,false,expert,Kessler2001,,,
Navajo-93_left-1-1,Navajo-93_left-1,n.i.ʃ.tˡˀ.a,1219,false,expert,Kessler2001,,,
Turkish-93_left-1-1,Turkish-93_left-1,s.o.l,1217,false,expert,Kessler2001,,,
Albanian-94_lie-1-1,Albanian-94_lie-1,ʃ.t.r.i.r,978,false,expert,Kessler2001,,,
English-94_lie-1-1,English-94_lie-1,l.ai,975,false,expert,Kessler2001,,,
French-94_lie-1-1,French-94_lie-1,a.l.ɔ̃.ʒ.e,976,false,expert,Kessler2001,,,
German-94_lie-1-1,German-94_lie-1,l.iː.g,975,false,expert,Kessler2001,,,
Hawaiian-94_lie-1-1,Hawaiian-94_lie-1,m.o.e,981,false,expert,Kessler2001,,,
Latin-94_lie-1-1,Latin-94_lie-1,j.a.k.eː,980,false,expert,Kessler2001,,,
Navajo-94_lie-1-1,Navajo-94_lie-1,s.i.t.ĩ́,979,false,expert,Kessler2001,,,
Turkish-94_lie-1-1,Turkish-94_lie-1,j.a.t,977,false,expert,Kessler2001,,,
Albanian-95_liver-1-1,Albanian-95_liver-1,m.ə.l.ʧ.i,796,false,expert,Kessler2001,,,
English-95_liver-1-1,English-95_liver-1,l.ɪ.v.ə.r,793,false,expert,Kessler2001,,,
French-95_liver-1-1,French-95_liver-1,f.w.a,794,false,expert,Kessler2001,,,
German-95_liver-1-1,German-95_liver-1,l.eː.b.ə.r,793,false,expert,Kessler2001,,,
Hawaiian-95_liver-1-1,Hawaiian-95_liver-1,a.k.e,799,false,expert,Kessler2001,,,
Latin-95_liver-1-1,Latin-95_liver-1,j.e.k.i.n,798,false,expert,Kessler2001,,,
Navajo-95_liver-1-1,Navajo-95_liver-1,z.i.d,797,false,expert,Kessler2001,,,
Turkish-95_liver-1-1,Turkish-95_liver-1,ʤ.i.ɣ.e.r,795,false,expert,Kessler2001,,,
Albanian-96_long-1-1,Albanian-96_long-1,ɟ.a.t,728,false,expert,Kessler2001,,,
English-96_long-1-1,English-96_long-1,l.ɔ.ŋ,728,false,expert,Kessler2001,,,
French-96_long-1-1,French-96_long-1,l.ɔ̃.g,728,false,expert,Kessler2001,,,
German-96_long-1-1,German-96_long-1,l.a.ŋ,728,false,expert,Kessler2001,,,
Hawaiian-96_long-1-1,Hawaiian-96_long-1,l.o.a,731,false,expert,Kessler2001,,,
Latin-96_long-1-1,Latin-96_long-1,l.o.n.g.o,728,false,expert,Kessler2001,,,
Navajo-96_long-1-1,Navajo-96_long-1,n.i.n.eː.z,730,false,expert,Kessler2001,,,
Turkish-96_long-1-1,Turkish-96_long-1,u.z.u.n,729,false,expert,Kessler2001,,,
Albanian-97_louse-1-1,Albanian-97_louse-1,m.o.rː,601,false,expert,Kessler2001,,,
English-97_louse-1-1,English-97_louse-1,l.au.s,598,false,expert,Kessler2001,,,
French-97_louse-1-1,French-97_louse-1,p.u,599,false,expert,Kessler2001,,,
German-97_louse-1-1,German-97_louse-1,l.au.z,598,false,expert,Kessler2001,,,
Hawaiian-97_louse-1-1,Hawaiian-97_louse-1,ʔ.u.k.u,603,false,expert,Kessler2001,,,
Latin-97_louse-1-1,Latin-97_louse-1,p.eː.d.i.k.u.l.o,599,false,expert,Kessler2001,,,
Navajo-97_louse-1-1,Navajo-97_louse-1,j.aː.ʔ,602,false,expert,Kessler2001,,,
Turkish-97_louse-1-1,Turkish-97_louse-1,b.i.t,600,false,expert,Kessler2001,,,
Albanian-98_man-1-1,Albanian-98_man-1,b.u.rː,1146,false,expert,Kessler2001,,,
English-98_man-1-1,English-98_man-1,m.a.n,1143,false,expert,Kessler2001,,,
French-98_man-1-1,French-98_man-1,ɔ.m,1144,false,expert,Kessler2001,,,
German-98_man-1-1,German-98_man-1,m.a.n,1143,false,expert,Kessler2001,,,
Hawaiian-98_man-1-1,Hawaiian-98_man-1,k.aː.n.e,1149,false,expert,Kessler2001,,,
Latin-98_man-1-1,Latin-98_man-1,w.i.r.o,1148,false,expert,Kessler2001,,,
Navajo-98_man-1-1,Navajo-98_man-1,h.a.s.t.iː.n,1147,false,expert,Kessler2001,,,
Turkish-98_man-1-1,Turkish-98_man-1,e.r.k.e.k,1145,false,expert,Kessler2001,,,
Albanian-99_many-1-1,Albanian-99_many-1,ʃ.u.m,594,false,expert,Kessler2001,,,
English-99_many-1-1,English-99_many-1,m.ɛ.n.i,592,false,expert,Kessler2001,,,
French-99_many-1-1,French-99_many-1,b.o.k.u,591,false,expert,Kessler2001,,,
German-99_many-1-1,German-99_many-1,f.iː.l,590,false,expert,Kessler2001,,,
Hawaiian-99_many-1-1,Hawaiian-99_many-1,n.u.i,597,false,expert,Kessler2001,,,
Latin-99_many-1-1,Latin-99_many-1,m.u.l.t.o,596,false,expert,Kessler2001,,,
Navajo-99_many-1-1,Navajo-99_many-1,l.ã.ʔ.i,595,false,expert,Kessler2001,,,
Turkish-99_many-1-1,Turkish-99_many-1,ʧ.o.k,593,false,expert,Kessler2001,,,
Albanian-100_meat-1-1,Albanian-100_meat-1,m.i.ʃ,252,false,expert,Kessler2001,,,
English-100_meat-1-1,English-100_meat-1,m.i.t,250,false,expert,Kessler2001,,,
French-100_meat-1-1,French-100_meat-1,v.j.ɑ̃.d,249,false,expert,Kessler2001,,,
German-100_meat-1-1,German-100_meat-1,f.l.ai.ʃ,248,false,expert,Kessler2001,,,
Hawaiian-100_meat-1-1,Hawaiian-100_meat-1,ʔ.i.ʔ.o,255,false,expert,Kessler2001,,,
Latin-100_meat-1-1,Latin-100_meat-1,k.a.r.n,254,false,expert,Kessler2001,,,
Navajo-100_meat-1-1,Navajo-100_meat-1,ʦ.ĩ.ʔ,253,false,expert,Kessler2001,,,
Turkish-100_meat-1-1,Turkish-100_meat-1,e.t,251,false,expert,Kessler2001,,,
Albanian-101_moon-1-1,Albanian-101_moon-1,h.ə.n,457,false,expert,Kessler2001,,,
English-101_moon-1-1,English-101_moon-1,m.u.n,454,false,expert,Kessler2001,,,
French-101_moon-1-1,French-101_moon-1,l.y.n,455,false,expert,Kessler2001,,,
German-101_moon-1-1,German-101_moon-1,m.oː.n.d,454,false,expert,Kessler2001,,,
Hawaiian-101_moon-1-1,Hawaiian-101_moon-1,m.a.h.i.n.a,459,false,expert,Kessler2001,,,
Latin-101_moon-1-1,Latin-101_moon-1,l.uː.n.a,455,false,expert,Kessler2001,,,
Navajo-101_moon-1-1,Navajo-101_moon-1,ʔ.oː.l.ʤ.eː.ʔ,458,false,expert,Kessler2001,,,
Turkish-101_moon-1-1,Turkish-101_moon-1,a.j,456,false,expert,Kessler2001,,,
Albanian-102_mother-1-1,Albanian-102_mother-1,n.ə.n,1199,false,expert,Kessler2001,,,
English-102_mother-1-1,English-102_mother-1,m.ə.ð.ə.r,1197,false,expert,Kessler2001,,,
French-102_mother-1-1,French-102_mother-1,m.ɛ.r,1197,false,expert,Kessler2001,,,
German-102_mother-1-1,German-102_mother-1,m.u.t.ə.r,1197,false,expert,Kessler2001,,,
Hawaiian-102_mother-1-1,Hawaiian-102_mother-1,m.a.k.u.a.h.i.n.e,1201,false,expert,Kessler2001,,,
Latin-102_mother-1-1,Latin-102_mother-1,m.aː.t.r,1197,false,expert,Kessler2001,,,
Navajo-102_mother-1-1,Navajo-102_mother-1,m.ay,1200,false,expert,Kessler2001,,,
Turkish-102_mother-1-1,Turkish-102_mother-1,a.n.n.e,1198,false,expert,Kessler2001,,,
Albanian-103_mountain-1-1,Albanian-103_mountain-1,m.a.l,1063,false,expert,Kessler2001,,,
English-103_mountain-1-1,English-103_mountain-1,m.au.n.t.ə.n,1061,false,expert,Kessler2001,,,
French-103_mountain-1-1,French-103_mountain-1,m.ɔ̃.t.a.ɲ,1061,false,expert,Kessler2001,,,
German-103_mountain-1-1,German-103_mountain-1,b.e.r.g,1060,false,expert,Kessler2001,,,
Hawaiian-103_mountain-1-1,Hawaiian-103_mountain-1,m.a.u.n.a,1065,false,expert,Kessler2001,,,
Latin-103_mountain-1-1,Latin-103_mountain-1,m.o.n.t,1061,false,expert,Kessler2001,,,
Navajo-103_mountain-1-1,Navajo-103_mountain-1,ʣ.i.ɬ,1064,false,expert,Kessler2001,,,
Turkish-103_mountain-1-1,Turkish-103_mountain-1,d.a.ɣ,1062,false,expert,Kessler2001,,,
Albanian-104_mouth-1-1,Albanian-104_mouth-1,g.o.j,1108,false,expert,Kessler2001,,,
English-104_mouth-1-1,English-104_mouth-1,m.au.θ,1105,false,expert,Kessler2001,,,
French-104_mouth-1-1,French-104_mouth-1,b.u.ʃ,1106,false,expert,Kessler2001,,,
