ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Latin-52_flower-1,,Latin,52_flower,flos,f.l.oː.s,f l oː s,,Kessler2001,,false,^ f . l . oː . s $,default
Navajo-52_flower-1,,Navajo,52_flower,ch'ilátah hózhóón,ʧˀ.i.l.ay.t.a.h,tʃˀ i l ay t a h,,Kessler2001,,false,^ ʧˀ . i . l . ay . t . a . h $,default
Turkish-52_flower-1,,Turkish,52_flower,çiçek,ʧ.i.ʧ.e.k,tʃ i tʃ e k,,Kessler2001,,false,^ ʧ . i . ʧ . e . k $,default
Albanian-53_fly-1,,Albanian,53_fly,fluturon,f.l.u.t.u.r.o,f l u t u r o,,Kessler2001,,false,^ f . l . u . t . u . r . o $,default
English-53_fly-1,,English,53_fly,flies,f.l.ai,f l ai,,Kessler2001,,false,^ f . l . ai $,default
French-53_fly-1,,French,53_fly,vole,v.ɔ.l.e,v ɔ l e,,Kessler2001,,false,^ v . ɔ . l . e $,default
German-53_fly-1,,German,53_fly,fliegt,f.l.iː.g,f l iː g,,Kessler2001,,false,^ f . l . iː . g $,default
Hawaiian-53_fly-1,,Hawaiian,53_fly,lele,l.e.l.e,l e l e,,Kessler2001,,false,^ l . e . l . e $,default
Latin-53_fly-1,,Latin,53_fly,volat,w.o.l.aː,w o l aː,,Kessler2001,,false,^ w . o . l . aː $,default
Navajo-53_fly-1,,Navajo,53_fly,yit'ah,j.i.tˀ.a.h,j i tˀ a h,,Kessler2001,,false,^ j . i . tˀ . a . h $,default
Turkish-53_fly-1,,Turkish,53_fly,uçuyor,u.ʧ,u tʃ,,Kessler2001,,false,^ u . ʧ $,default
Albanian-54_fog-1,,Albanian,54_fog,mjegull,m.j.e.g.u.ł,m j e g u ł,,Kessler2001,,false,^ m . j . e . g . u . ł $,default
English-54_fog-1,,English,54_fog,fog,f.ɑ.g,f ɑ g,,Kessler2001,,true,^ f . ɑ . g $,default
French-54_fog-1,,French,54_fog,brouillard,b.r.u.j.a.r,b r u j a r,,Kessler2001,,true,^ b . r . u . j . a . r $,default
German-54_fog-1,,German,54_fog,Nebel,n.eː.b.ə.l,n eː b ə l,,Kessler2001,,false,^ n . eː . b . ə . l $,default
Hawaiian-54_fog-1,,Hawaiian,54_fog,`ohu,ʔ.o.h.u,ʔ o h u,,Kessler2001,,false,^ ʔ . o . h . u $,default
Latin-54_fog-1,,Latin,54_fog,nebula,n.e.b.u.l.a,n e b u l a,,Kessler2001,,false,^ n . e . b . u . l . a $,default
Navajo-54_fog-1,,Navajo,54_fog,'áhí,ay.h.i,ay h i,,Kessler2001,,false,^ ay . h . i $,default
Turkish-54_fog-1,,Turkish,54_fog,sis,s.i.s,s i s,,Kessler2001,,false,^ s . i . s $,default
Albanian-55_foot-1,,Albanian,55_foot,këmbë,k.ə.m.b,k ə m b,,Kessler2001,,true,^ k . ə . m . b $,default
English-55_foot-1,,English,55_foot,foot,f.ʊ.t,f ʊ t,,Kessler2001,,false,^ f . ʊ . t $,default
French-55_foot-1,,French,55_foot,pied,p.j.e,p j e,,Kessler2001,,false,^ p . j . e $,default
German-55_foot-1,,German,55_foot,Fuß,f.uː.s,f uː s,,Kessler2001,,false,^ f . uː . s $,default
Hawaiian-55_foot-1,,Hawaiian,55_foot,wāwae,w.aː.w.a.e,w aː w a e,,Kessler2001,,false,^ w . aː . w . a . e $,default
Latin-55_foot-1,,Latin,55_foot,pes,p.e.d,p e d,,Kessler2001,,false,^ p . e . d $,default
Navajo-55_foot-1,,Navajo,55_foot,'akee',k.eː.ʔ,k eː ʔ,,Kessler2001,,false,^ k . eː . ʔ $,default
Turkish-55_foot-1,,Turkish,55_foot,ayak,a.j.a.k,a j a k,,Kessler2001,,false,^ a . j . a . k $,default
Albanian-56_four-1,,Albanian,56_four,katër,k.a.t.ə.r,k a t ə r,,Kessler2001,,false,^ k . a . t . ə . r $,default
English-56_four-1,,English,56_four,four,f.ɔ.r,f ɔ r,,Kessler2001,,false,^ f . ɔ . r $,default
French-56_four-1,,French,56_four,quatre,k.a.t.r,k a t r,,Kessler2001,,false,^ k . a . t . r $,default
German-56_four-1,,German,56_four,vier,f.iː.r,f iː r,,Kessler2001,,false,^ f . iː . r $,default
Hawaiian-56_four-1,,Hawaiian,56_four,hā,h.aː,h aː,,Kessler2001,,false,^ h . aː $,default
Latin-56_four-1,,Latin,56_four,quattuor,kw.a.tː.u.o.r,kʷ a tː u o r,,Kessler2001,,false,^ kw . a . tː . u . o . r $,default
Navajo-56_four-1,,Navajo,56_four,dį́į́',d.ĩː.ʔ,d ĩː ʔ,,Kessler2001,,false,^ d . ĩː . ʔ $,default
Turkish-56_four-1,,Turkish,56_four,dört,d.ø.r.t,d ø r t,,Kessler2001,,false,^ d . ø . r . t $,default
Albanian-57_freeze-1,,Albanian,57_freeze,ngrin,n.g.r.i,n g r i,,Kessler2001,,false,^ n . g . r . i $,default
English-57_freeze-1,,English,57_freeze,freezes,f.r.i.z,f r i z,,Kessler2001,,false,^ f . r . i . z $,default
French-57_freeze-1,,French,57_freeze,gèle,ʒ.ɛ.l.e,ʒ ɛ l e,,Kessler2001,,false,^ ʒ . ɛ . l . e $,default
German-57_freeze-1,,German,57_freeze,friert,f.r.iː.r,f r iː r,,Kessler2001,,false,^ f . r . iː . r $,default
Hawaiian-57_freeze-1,,Hawaiian,57_freeze,ho`opa`a i ka hau,h.o.ʔ.o.p.a.ʔ.a,h o ʔ o p a ʔ a,,Kessler2001,,false,^ h . o . ʔ . o . p . a . ʔ . a $,default
Latin-57_freeze-1,,Latin,57_freeze,gelat,g.e.l.aː,g e l aː,,Kessler2001,,false,^ g . e . l . aː $,default
Navajo-57_freeze-1,,Navajo,57_freeze,yishtin,j.i.ʃ.t.i.n,j i ʃ t i n,,Kessler2001,,false,^ j . i . ʃ . t . i . n $,default
Turkish-57_freeze-1,,Turkish,57_freeze,donuyor,d.o.n,d o n,,Kessler2001,,false,^ d . o . n $,default
Albanian-58_fruit-1,,Albanian,58_fruit,pemë,p.e.m,p e m,,Kessler2001,,true,^ p . e . m $,default
English-58_fruit-1,,English,58_fruit,fruit,f.r.u.t,f r u t,,Kessler2001,,true,^ f . r . u . t $,default
French-58_fruit-1,,French,58_fruit,fruit,f.r.ɥ.i,f r ɥ i,,Kessler2001,,false,^ f . r . ɥ . i $,default
German-58_fruit-1,,German,58_fruit,Frucht,f.r.u.x.t,f r u x t,,Kessler2001,,true,^ f . r . u . x . t $,default
Hawaiian-58_fruit-1,,Hawaiian,58_fruit,hua,h.u.a,h u a,,Kessler2001,,false,^ h . u . a $,default
Latin-58_fruit-1,,Latin,58_fruit,pomum,p.oː.m.o,p oː m o,,Kessler2001,,false,^ p . oː . m . o $,default
Navajo-58_fruit-1,,Navajo,58_fruit,bineest'ą',b.i.n.eː.s.tˀ.ã.ʔ,b i n eː s tˀ ã ʔ,,Kessler2001,,false,^ b . i . n . eː . s . tˀ . ã . ʔ $,default
Turkish-58_fruit-1,,Turkish,58_fruit,meyva,m.e.j.v.a,m e j v a,,Kessler2001,,true,^ m . e . j . v . a $,default
Albanian-59_full-1,,Albanian,59_full,plotë,p.l.o.t,p l o t,,Kessler2001,,false,^ p . l . o . t $,default
English-59_full-1,,English,59_full,full,f.ʊ.l,f ʊ l,,Kessler2001,,false,^ f . ʊ . l $,default
French-59_full-1,,French,59_full,plein,p.l.ɛ.n,p l ɛ n,,Kessler2001,,false,^ p . l . ɛ . n $,default
German-59_full-1,,German,59_full,voll,f.o.l,f o l,,Kessler2001,,false,^ f . o . l $,default
Hawaiian-59_full-1,,Hawaiian,59_full,piha,p.i.h.a,p i h a,,Kessler2001,,false,^ p . i . h . a $,default
Latin-59_full-1,,Latin,59_full,plenus,p.l.eː.n.o,p l eː n o,,Kessler2001,,false,^ p . l . eː . n . o $,default
Navajo-59_full-1,,Navajo,59_full,hadeezbin,h.a.d.i.b.i.n,h a d i b i n,,Kessler2001,,false,^ h . a . d . i . b . i . n $,default
Turkish-59_full-1,,Turkish,59_full,dolu,d.o.l.u,d o l u,,Kessler2001,,false,^ d . o . l . u $,default
Albanian-60_give-1,,Albanian,60_give,jep,j.e.p,j e p,,Kessler2001,,false,^ j . e . p $,default
English-60_give-1,,English,60_give,gives,g.ɪ.v,g ɪ v,,Kessler2001,,true,^ g . ɪ . v $,default
French-60_give-1,,French,60_give,donne,d.ɔ.n.e,d ɔ n e,,Kessler2001,,false,^ d . ɔ . n . e $,default
German-60_give-1,,German,60_give,gibt,g.eː.b,g eː b,,Kessler2001,,false,^ g . eː . b $,default
Hawaiian-60_give-1,,Hawaiian,60_give,hā`awi,h.aː.ʔ.a.w.i,h aː ʔ a w i,,Kessler2001,,false,^ h . aː . ʔ . a . w . i $,default
Latin-60_give-1,,Latin,60_give,dat,d.a,d a,,Kessler2001,,false,^ d . a $,default
Navajo-60_give-1,,Navajo,60_give,nish'aah,n.i.ʔ.aː.h,n i ʔ aː h,,Kessler2001,,false,^ n . i . ʔ . aː . h $,default
Turkish-60_give-1,,Turkish,60_give,veriyor,v.e.r,v e r,,Kessler2001,,false,^ v . e . r $,default
Albanian-61_go-1,,Albanian,61_go,shkon,ʃ.k.o,ʃ k o,,Kessler2001,,false,^ ʃ . k . o $,default
English-61_go-1,,English,61_go,goes,g.o,g o,,Kessler2001,,false,^ g . o $,default
French-61_go-1,,French,61_go,va,v,v,,Kessler2001,,false,^ v $,default
German-61_go-1,,German,61_go,geht,g.eː,g eː,,Kessler2001,,false,^ g . eː $,default
Hawaiian-61_go-1,,Hawaiian,61_go,hele,h.e.l.e,h e l e,,Kessler2001,,false,^ h . e . l . e $,default
Latin-61_go-1,,Latin,61_go,it,iː,iː,,Kessler2001,,false,^ iː $,default
Navajo-61_go-1,,Navajo,61_go,yíghááh,j.i.ɣ.aː.h,j i ɣ aː h,,Kessler2001,,false,^ j . i . ɣ . aː . h $,default
Turkish-61_go-1,,Turkish,61_go,yürüyor,j.y.r.y,j y r y,,Kessler2001,,false,^ j . y . r . y $,default
Albanian-62_good-1,,Albanian,62_good,mirë,m.i.r,m i r,,Kessler2001,,true,^ m . i . r $,default
English-62_good-1,,English,62_good,good,g.ʊ.d,g ʊ d,,Kessler2001,,false,^ g . ʊ . d $,default
French-62_good-1,,French,62_good,bon,b.ɔ.n,b ɔ n,,Kessler2001,,false,^ b . ɔ . n $,default
German-62_good-1,,German,62_good,gut,g.uː.t,g uː t,,Kessler2001,,false,^ g . uː . t $,default
Hawaiian-62_good-1,,Hawaiian,62_good,maika`i,m.a.i.k.a.ʔ.i,m a i k a ʔ i,,Kessler2001,,false,^ m . a . i . k . a . ʔ . i $,default
Latin-62_good-1,,Latin,62_good,bonus,b.o.n.o,b o n o,,Kessler2001,,false,^ b . o . n . o $,default
Navajo-62_good-1,,Navajo,62_good,yá'átˀééh,j.ay.ʔ.ay.tˀ.eː.h,j ay ʔ ay tˀ eː h,,Kessler2001,,false,^ j . ay . ʔ . ay . tˀ . eː . h $,default
Turkish-62_good-1,,Turkish,62_good,iyi,i.j.i,i j i,,Kessler2001,,false,^ i . j . i $,default
Albanian-63_grass-1,,Albanian,63_grass,bar,b.a.r,b a r,,Kessler2001,,false,^ b . a . r $,default
English-63_grass-1,,English,63_grass,grass,g.r.a.s,g r a s,,Kessler2001,,false,^ g . r . a . s $,default
French-63_grass-1,,French,63_grass,herbe,ɛ.r.b,ɛ r b,,Kessler2001,,false,^ ɛ . r . b $,default
German-63_grass-1,,German,63_grass,Gras,g.r.aː.z,g r aː z,,Kessler2001,,false,^ g . r . aː . z $,default
Hawaiian-63_grass-1,,Hawaiian,63_grass,mau`u,m.a.u.ʔ.u,m a u ʔ u,,Kessler2001,,false,^ m . a . u . ʔ . u $,default
Latin-63_grass-1,,Latin,63_grass,gramen,g.r.aː.m.e.n,g r aː m e n,,Kessler2001,,false,^ g . r . aː . m . e . n $,default
Navajo-63_grass-1,,Navajo,63_grass,tƚ'oh,tˡˀ.o.h,tˡˀ o h,,Kessler2001,,false,^ tˡˀ . o . h $,default
Turkish-63_grass-1,,Turkish,63_grass,ot,o.t,o t,,Kessler2001,,false,^ o . t $,default
Albanian-64_grease-1,,Albanian,64_grease,dhjamë,ð.j.a.m,ð j a m,,Kessler2001,,true,^ ð . j . a . m $,default
English-64_grease-1,,English,64_grease,grease,g.r.i.s,g r i s,,Kessler2001,,true,^ g . r . i . s $,default
French-64_grease-1,,French,64_grease,graisse,g.r.ɛ.s,g r ɛ s,,Kessler2001,,false,^ g . r . ɛ . s $,default
German-64_grease-1,,German,64_grease,Fett,f.e.t,f e t,,Kessler2001,,true,^ f . e . t $,default
Hawaiian-64_grease-1,,Hawaiian,64_grease,`aila,ʔ.a.i.l.a,ʔ a i l a,,Kessler2001,,true,^ ʔ . a . i . l . a $,default
Latin-64_grease-1,,Latin,64_grease,adeps,a.d.e.p,a d e p,,Kessler2001,,false,^ a . d . e . p $,default
Navajo-64_grease-1,,Navajo,64_grease,'ak'ah,kˀ.a.h,kˀ a h,,Kessler2001,,false,^ kˀ . a . h $,default
Turkish-64_grease-1,,Turkish,64_grease,yağ,j.a.ɣ,j a ɣ,,Kessler2001,,false,^ j . a . ɣ $,default
Albanian-65_green-1,,Albanian,65_green,gjelbër,ɟ.e.l.b.ə.r,ɟ e l b ə r,,Kessler2001,,true,^ ɟ . e . l . b . ə . r $,default
English-65_green-1,,English,65_green,green,g.r.i.n,g r i n,,Kessler2001,,false,^ g . r . i . n $,default
French-65_green-1,,French,65_green,vert,v.ɛ.r.t,v ɛ r t,,Kessler2001,,false,^ v . ɛ . r . t $,default
German-65_green-1,,German,65_green,grün,g.r.yː.n,g r yː n,,Kessler2001,,false,^ g . r . yː . n $,default
Hawaiian-65_green-1,,Hawaiian,65_green,`ōma`oma`o,ʔ.oː.m.a.ʔ.o.m.a.ʔ.o,ʔ oː m a ʔ o m a ʔ o,,Kessler2001,,false,^ ʔ . oː . m . a . ʔ . o . m . a . ʔ . o $,default
Latin-65_green-1,,Latin,65_green,viridis,w.i.r.i.d.i,w i r i d i,,Kessler2001,,false,^ w . i . r . i . d . i $,default
Navajo-65_green-1,,Navajo,65_green,dootƚ'izh,d.oː.tˡˀ.i.ʒ,d oː tˡˀ i ʒ,,Kessler2001,,false,^ d . oː . tˡˀ . i . ʒ $,default
Turkish-65_green-1,,Turkish,65_green,yeşil,j.e.ʃ.i.l,j e ʃ i l,,Kessler2001,,false,^ j . e . ʃ . i . l $,default
Albanian-66_guts-1,,Albanian,66_guts,zorrë,z.o.rː,z o rː,,Kessler2001,,false,^ z . o . rː $,default
English-66_guts-1,,English,66_guts,guts,g.ə.t,g ə t,,Kessler2001,,false,^ g . ə . t $,default
French-66_guts-1,,French,66_guts,intestins,ɛ̃.t.ɛ.s.t.ɛ̃,ɛ̃ t ɛ s t ɛ̃,,Kessler2001,,true,^ ɛ̃ . t . ɛ . s . t . ɛ̃ $,default
German-66_guts-1,,German,66_guts,Därme,d.a.r.m,d a r m,,Kessler2001,,false,^ d . a . r . m $,default
Hawaiian-66_guts-1,,Hawaiian,66_guts,na`au,n.a.ʔ.a.u,n a ʔ a u,,Kessler2001,,false,^ n . a . ʔ . a . u $,default
Latin-66_guts-1,,Latin,66_guts,intestina,i.n.t.e.s.t.iː.n.o,i n t e s t iː n o,,Kessler2001,,false,^ i . n . t . e . s . t . iː . n . o $,default
Navajo-66_guts-1,,Navajo,66_guts,'ach'íí',ʧˀ.iː.ʔ,tʃˀ iː ʔ,,Kessler2001,,false,^ ʧˀ . iː . ʔ $,default
Turkish-66_guts-1,,Turkish,66_guts,barsaklar,b.a.r.s.a.k,b a r s a k,,Kessler2001,,false,^ b . a . r . s . a . k $,default
Albanian-67_hair-1,,Albanian,67_hair,flok,f.l.o.k,f l o k,,Kessler2001,,true,^ f . l . o . k $,default
English-67_hair-1,,English,67_hair,hair,h.ɛ.r,h ɛ r,,Kessler2001,,true,^ h . ɛ . r $,default
French-67_hair-1,,French,67_hair,cheveux,ʃ.ə.v.ø,ʃ ə v ø,,Kessler2001,,false,^ ʃ . ə . v . ø $,default
German-67_hair-1,,German,67_hair,Haare,h.aː.r,h aː r,,Kessler2001,,false,^ h . aː . r $,default
Hawaiian-67_hair-1,,Hawaiian,67_hair,lauoho,l.a.u.o.h.o,l a u o h o,,Kessler2001,,false,^ l . a . u . o . h . o $,default
Latin-67_hair-1,,Latin,67_hair,capillus,k.a.p.i.lː.o,k a p i lː o,,Kessler2001,,false,^ k . a . p . i . lː . o $,default
Navajo-67_hair-1,,Navajo,67_hair,'atsiighá,ʦ.iː.ɣ.a.ʔ,ts iː ɣ a ʔ,,Kessler2001,,false,^ ʦ . iː . ɣ . a . ʔ $,default
Turkish-67_hair-1,,Turkish,67_hair,saç,s.a.ʧ,s a tʃ,,Kessler2001,,false,^ s . a . ʧ $,default
Albanian-68_hand-1,,Albanian,68_hand,dorë,d.o.r,d o r,,Kessler2001,,false,^ d . o . r $,default
English-68_hand-1,,English,68_hand,hand,h.a.n.d,h a n d,,Kessler2001,,false,^ h . a . n . d $,default
French-68_hand-1,,French,68_hand,main,m.ɛ̃,m ɛ̃,,Kessler2001,,false,^ m . ɛ̃ $,default
German-68_hand-1,,German,68_hand,Hand,h.a.n.d,h a n d,,Kessler2001,,false,^ h . a . n . d $,default
Hawaiian-68_hand-1,,Hawaiian,68_hand,lima,l.i.m.a,l i m a,,Kessler2001,,false,^ l . i . m . a $,default
Latin-68_hand-1,,Latin,68_hand,manus,m.a.n.u,m a n u,,Kessler2001,,false,^ m . a . n . u $,default
Navajo-68_hand-1,,Navajo,68_hand,'ála',l.a.ʔ,l a ʔ,,Kessler2001,,false,^ l . a . ʔ $,default
Turkish-68_hand-1,,Turkish,68_hand,el,e.l,e l,,Kessler2001,,false,^ e . l $,default
Albanian-69_he-1,,Albanian,69_he,ai,a.i,a i,,Kessler2001,,false,^ a . i $,default
English-69_he-1,,English,69_he,he,h.i,h i,,Kessler2001,,false,^ h . i $,default
French-69_he-1,,French,69_he,il,i.l,i l,,Kessler2001,,false,^ i . l $,default
German-69_he-1,,German,69_he,er,eː.r,eː r,,Kessler2001,,false,^ eː . r $,default
Hawaiian-69_he-1,,Hawaiian,69_he,ia,i.a,i a,,Kessler2001,,false,^ i . a $,default
Latin-69_he-1,,Latin,69_he,is,i,i,,Kessler2001,,false,^ i $,default
Navajo-69_he-1,,Navajo,69_he,bí,b.i,b i,,Kessler2001,,false,^ b . i $,default
Turkish-69_he-1,,Turkish,69_he,o,o.n,o n,,Kessler2001,,false,^ o . n $,default
Albanian-70_head-1,,Albanian,70_head,kokë,k.o.k,k o k,,Kessler2001,,false,^ k . o . k $,default
English-70_head-1,,English,70_head,head,h.ɛ.d,h ɛ d,,Kessler2001,,false,^ h . ɛ . d $,default
French-70_head-1,,French,70_head,tête,t.ɛ.t,t ɛ t,,Kessler2001,,false,^ t . ɛ . t $,default
German-70_head-1,,German,70_head,Kopf,k.o.p͡f,k o pf,,Kessler2001,,true,^ k . o . p͡f $,default
Hawaiian-70_head-1,,Hawaiian,70_head,po`o,p.o.ʔ.o,p o ʔ o,,Kessler2001,,false,^ p . o . ʔ . o $,default
Latin-70_head-1,,Latin,70_head,caput,k.a.p.u.t,k a p u t,,Kessler2001,,false,^ k . a . p . u . t $,default
Navajo-70_head-1,,Navajo,70_head,'atsii',ʦ.iː.ʔ,ts iː ʔ,,Kessler2001,,false,^ ʦ . iː . ʔ $,default
Turkish-70_head-1,,Turkish,70_head,baş,b.a.ʃ,b a ʃ,,Kessler2001,,false,^ b . a . ʃ $,default
Albanian-71_hear-1,,Albanian,71_hear,dëgjon,d.ə.ɟ.o,d ə ɟ o,,Kessler2001,,false,^ d . ə . ɟ . o $,default
English-71_hear-1,,English,71_hear,hears,h.ɪ.r,h ɪ r,,Kessler2001,,false,^ h . ɪ . r $,default
French-71_hear-1,,French,71_hear,entend,ɑ̃.t.ɑ̃.d,ɑ̃ t ɑ̃ d,,Kessler2001,,false,^ ɑ̃ . t . ɑ̃ . d $,default
German-71_hear-1,,German,71_hear,hört,h.øː.r,h øː r,,Kessler2001,,false,^ h . øː . r $,default
Hawaiian-71_hear-1,,Hawaiian,71_hear,lohe,l.o.h.e,l o h e,,Kessler2001,,false,^ l . o . h . e $,default
Latin-71_hear-1,,Latin,71_hear,audit,au.d.iː,au d iː,,Kessler2001,,false,^ au . d . iː $,default
Navajo-71_hear-1,,Navajo,71_hear,diits'a',d.iː.ʦˀ.a.ʔ,d iː tsˀ a ʔ,,Kessler2001,,false,^ d . iː . ʦˀ . a . ʔ $,default
Turkish-71_hear-1,,Turkish,71_hear,işitiyor,i.ʃ.i.t,i ʃ i t,,Kessler2001,,false,^ i . ʃ . i . t $,default
Albanian-72_heart-1,,Albanian,72_heart,zemër,z.e.m.ə.r,z e m ə r,,Kessler2001,,false,^ z . e . m . ə . r $,default
English-72_heart-1,,English,72_heart,heart,h.ɑ.r.t,h ɑ r t,,Kessler2001,,false,^ h . ɑ . r . t $,default
French-72_heart-1,,French,72_heart,cœur,k.œ.r,k œ r,,Kessler2001,,false,^ k . œ . r $,default
German-72_heart-1,,German,72_heart,Herz,h.e.r.ʦ.ə.n,h e r ts ə n,,Kessler2001,,false,^ h . e . r . ʦ . ə . n $,default
Hawaiian-72_heart-1,,Hawaiian,72_heart,pu`uwai,p.u.ʔ.u.w.a.i,p u ʔ u w a i,,Kessler2001,,false,^ p . u . ʔ . u . w . a . i $,default
Latin-72_heart-1,,Latin,72_heart,cor,k.o.r.d,k o r d,,Kessler2001,,false,^ k . o . r . d $,default
Navajo-72_heart-1,,Navajo,72_heart,'ajéídíshjool,ʤ.e.i.d.i.ʃ.ʤ.oː.l,dʒ e i d i ʃ dʒ oː l,,Kessler2001,,false,^ ʤ . e . i . d . i . ʃ . ʤ . oː . l $,default
Turkish-72_heart-1,,Turkish,72_heart,yürek,j.y.r.e.k,j y r e k,,Kessler2001,,false,^ j . y . r . e . k $,default
Albanian-73_heavy-1,,Albanian,73_heavy,rëndë,r.ə.n.d,r ə n d,,Kessler2001,,false,^ r . ə . n . d $,default
English-73_heavy-1,,English,73_heavy,heavy,h.ɛ.v.i,h ɛ v i,,Kessler2001,,false,^ h . ɛ . v . i $,default
French-73_heavy-1,,French,73_heavy,lourd,l.u.r.d,l u r d,,Kessler2001,,false,^ l . u . r . d $,default
German-73_heavy-1,,German,73_heavy,schwer,ʃ.v.eː.r,ʃ v eː r,,Kessler2001,,false,^ ʃ . v . eː . r $,default
Hawaiian-73_heavy-1,,Hawaiian,73_heavy,kaumaha,k.a.u.m.a.h.a,k a u m a h a,,Kessler2001,,false,^ k . a . u . m . a . h . a $,default
Latin-73_heavy-1,,Latin,73_heavy,gravis,g.r.a.w.i,g r a w i,,Kessler2001,,false,^ g . r . a . w . i $,default
Navajo-73_heavy-1,,Navajo,73_heavy,ndaaz,n.d.aː.z,n d aː z,,Kessler2001,,false,^ n . d . aː . z $,default
Turkish-73_heavy-1,,Turkish,73_heavy,ağır,a.ɣ.ɯ.r,a ɣ ɯ r,,Kessler2001,,false,^ a . ɣ . ɯ . r $,default
Albanian-74_here-1,,Albanian,74_here,këtu,k.ə.t.u,k ə t u,,Kessler2001,,false,^ k . ə . t . u $,default
English-74_here-1,,English,74_here,here,h.ɪ.r,h ɪ r,,Kessler2001,,false,^ h . ɪ . r $,default
French-74_here-1,,French,74_here,ici,i.s.i,i s i,,Kessler2001,,false,^ i . s . i $,default
German-74_here-1,,German,74_here,hier,h.iː.r,h iː r,,Kessler2001,,false,^ h . iː . r $,default
Hawaiian-74_here-1,,Hawaiian,74_here,nei,n.e.i,n e i,,Kessler2001,,false,^ n . e . i $,default
Latin-74_here-1,,Latin,74_here,hic,h.iː.k,h iː k,,Kessler2001,,false,^ h . iː . k $,default
Navajo-74_here-1,,Navajo,74_here,kwe'é,kw.e.ʔ.e,kʷ e ʔ e,,Kessler2001,,false,^ kw . e . ʔ . e $,default
Turkish-74_here-1,,Turkish,74_here,burada,b.u.r.a,b u r a,,Kessler2001,,false,^ b . u . r . a $,default
Albanian-75_hit-1,,Albanian,75_hit,qëllon,c.ə.ł.o,c ə ł o,,Kessler2001,,false,^ c . ə . ł . o $,default
English-75_hit-1,,English,75_hit,hits,h.ɪ.t,h ɪ t,,Kessler2001,,true,^ h . ɪ . t $,default
French-75_hit-1,,French,75_hit,frappe,f.r.a.p.e,f r a p e,,Kessler2001,,true,^ f . r . a . p . e $,default
German-75_hit-1,,German,75_hit,schlägt,ʃ.l.aː.g,ʃ l aː g,,Kessler2001,,false,^ ʃ . l . aː . g $,default
Hawaiian-75_hit-1,,Hawaiian,75_hit,ku`i,k.u.ʔ.i,k u ʔ i,,Kessler2001,,false,^ k . u . ʔ . i $,default
Latin-75_hit-1,,Latin,75_hit,ferit,f.e.r.iː,f e r iː,,Kessler2001,,false,^ f . e . r . iː $,default
Navajo-75_hit-1,,Navajo,75_hit,ńdiists'in,ń.d.iː.ɬ.ʦˀ.i.n,ń/ɲ d iː ɬ tsˀ i n,,Kessler2001,,false,^ ń . d . iː . ɬ . ʦˀ . i . n $,default
Turkish-75_hit-1,,Turkish,75_hit,vuruyor,v.u.r,v u r,,Kessler2001,,false,^ v . u . r $,default
Albanian-76_hold-1,,Albanian,76_hold,mban,m.b.a,m b a,,Kessler2001,,false,^ m . b . a $,default
English-76_hold-1,,English,76_hold,holds,h.o.l.d,h o l d,,Kessler2001,,false,^ h . o . l . d $,default
French-76_hold-1,,French,76_hold,tient,t.ə.n,t ə n,,Kessler2001,,false,^ t . ə . n $,default
German-76_hold-1,,German,76_hold,hält,h.a.l.t,h a l t,,Kessler2001,,false,^ h . a . l . t $,default
Hawaiian-76_hold-1,,Hawaiian,76_hold,pa`a,p.a.ʔ.a,p a ʔ a,,Kessler2001,,false,^ p . a . ʔ . a $,default
Latin-76_hold-1,,Latin,76_hold,tenet,t.e.n.eː,t e n eː,,Kessler2001,,false,^ t . e . n . eː $,default
Navajo-76_hold-1,,Navajo,76_hold,yótą',j.o.t.ã.ʔ,j o t ã ʔ,,Kessler2001,,false,^ j . o . t . ã . ʔ $,default
Turkish-76_hold-1,,Turkish,76_hold,tutuyor,t.u.t,t u t,,Kessler2001,,false,^ t . u . t $,default
Albanian-77_horn-1,,Albanian,77_horn,bri,b.r.i.r,b r i r,,Kessler2001,,false,^ b . r . i . r $,default
English-77_horn-1,,English,77_horn,horn,h.ɔ.r.n,h ɔ r n,,Kessler2001,,false,^ h . ɔ . r . n $,default
French-77_horn-1,,French,77_horn,corne,k.ɔ.r.n,k ɔ r n,,Kessler2001,,false,^ k . ɔ . r . n $,default
German-77_horn-1,,German,77_horn,Horn,h.o.r.n,h o r n,,Kessler2001,,false,^ h . o . r . n $,default
Hawaiian-77_horn-1,,Hawaiian,77_horn,kiwi,k.i.w.i,k i w i,,Kessler2001,,false,^ k . i . w . i $,default
Latin-77_horn-1,,Latin,77_horn,cornu,k.o.r.n.uː,k o r n uː,,Kessler2001,,false,^ k . o . r . n . uː $,default
Navajo-77_horn-1,,Navajo,77_horn,'adee',d.eː.ʔ,d eː ʔ,,Kessler2001,,false,^ d . eː . ʔ $,default
Turkish-77_horn-1,,Turkish,77_horn,boynuz,b.o.j.n.u.z,b o j n u z,,Kessler2001,,false,^ b . o . j . n . u . z $,default
Albanian-78_hot-1,,Albanian,78_hot,nxehtë,n.ʣ.e.h.t,n dz e h t,,Kessler2001,,false,^ n . ʣ . e . h . t $,default
English-78_hot-1,,English,78_hot,hot,h.ɑ.t,h ɑ t,,Kessler2001,,false,^ h . ɑ . t $,default
French-78_hot-1,,French,78_hot,chaud,ʃ.o.d,ʃ o d,,Kessler2001,,false,^ ʃ . o . d $,default
